"Jz","Jxy","promedio temporal de 0 a 100 de la pureza promedio del caometro"
0.3448275862068966,0.5172413793103449,0.588942
0.3448275862068966,0.6896551724137931,0.573028
0.3448275862068966,0.8620689655172414,0.566003
0.3448275862068966,1.0344827586206897,0.559904
0.3448275862068966,1.206896551724138,0.567898
0.3448275862068966,1.3793103448275863,0.55552
0.3448275862068966,1.5517241379310345,0.553529
0.3448275862068966,1.7241379310344829,0.561506
0.3448275862068966,1.896551724137931,0.553687
0.3448275862068966,2.0689655172413794,0.568593
0.3448275862068966,2.2413793103448274,0.551172
0.3448275862068966,2.413793103448276,0.557676
0.3448275862068966,2.586206896551724,0.556379
0.3448275862068966,2.7586206896551726,0.560946
0.3448275862068966,2.9310344827586206,0.558702
0.3448275862068966,3.103448275862069,0.550132
0.3448275862068966,3.275862068965517,0.551434
0.3448275862068966,3.4482758620689657,0.561996
0.3448275862068966,3.6206896551724137,0.551758
0.3448275862068966,3.793103448275862,0.548018
0.3448275862068966,3.9655172413793105,0.555393
0.3448275862068966,4.137931034482759,0.550806
0.3448275862068966,4.310344827586206,0.55466
0.3448275862068966,4.482758620689655,0.554896
0.3448275862068966,4.655172413793103,0.558552
0.3448275862068966,4.827586206896552,0.543332
0.3448275862068966,5,0.557087
0.5172413793103449,0,0.900885
0.5172413793103449,0.1724137931034483,0.712297
0.5172413793103449,0.3448275862068966,0.605252
0.5172413793103449,0.5172413793103449,0.586419
0.5172413793103449,0.6896551724137931,0.559935
0.5172413793103449,0.8620689655172414,0.556726
0.5172413793103449,1.0344827586206897,0.561841
0.5172413793103449,1.206896551724138,0.554553
0.5172413793103449,1.3793103448275863,0.565009
0.5172413793103449,1.5517241379310345,0.554837
0.5172413793103449,1.7241379310344829,0.5568
0.5172413793103449,1.896551724137931,0.548603
0.5172413793103449,2.0689655172413794,0.549311
0.5172413793103449,2.2413793103448274,0.55839
0.5172413793103449,2.413793103448276,0.542976
0.5172413793103449,2.586206896551724,0.546936
0.5172413793103449,2.7586206896551726,0.543661
0.5172413793103449,2.9310344827586206,0.54143
0.5172413793103449,3.103448275862069,0.553021
0.5172413793103449,3.275862068965517,0.550343
0.5172413793103449,3.4482758620689657,0.546311
0.5172413793103449,3.6206896551724137,0.555094
0.5172413793103449,3.793103448275862,0.555527
0.5172413793103449,3.9655172413793105,0.572024
0.5172413793103449,4.137931034482759,0.565795
0.5172413793103449,4.310344827586206,0.554367
0.5172413793103449,4.482758620689655,0.551713
0.5172413793103449,4.655172413793103,0.56237
0.5172413793103449,4.827586206896552,0.552761
0.5172413793103449,5,0.552933
0.6896551724137931,0,0.899798
0.6896551724137931,0.1724137931034483,0.793206
0.6896551724137931,0.3448275862068966,0.646369
0.6896551724137931,0.5172413793103449,0.581162
0.6896551724137931,0.6896551724137931,0.57401
0.6896551724137931,0.8620689655172414,0.56947
0.6896551724137931,1.0344827586206897,0.558521
0.6896551724137931,1.206896551724138,0.556324
0.6896551724137931,1.3793103448275863,0.546547
0.6896551724137931,1.5517241379310345,0.551467
0.6896551724137931,1.7241379310344829,0.553502
0.6896551724137931,1.896551724137931,0.547173
0.6896551724137931,2.0689655172413794,0.556557
0.6896551724137931,2.2413793103448274,0.549446
0.6896551724137931,2.413793103448276,0.543508
0.6896551724137931,2.586206896551724,0.542867
0.6896551724137931,2.7586206896551726,0.551096
0.6896551724137931,2.9310344827586206,0.549234
0.6896551724137931,3.103448275862069,0.552606
0.6896551724137931,3.275862068965517,0.562488
0.6896551724137931,3.4482758620689657,0.545706
0.6896551724137931,3.6206896551724137,0.556336
0.6896551724137931,3.793103448275862,0.543289
0.6896551724137931,3.9655172413793105,0.551366
0.6896551724137931,4.137931034482759,0.556544
0.6896551724137931,4.310344827586206,0.547103
0.6896551724137931,4.482758620689655,0.546726
0.6896551724137931,4.655172413793103,0.54817
0.6896551724137931,4.827586206896552,0.546006
0.6896551724137931,5,0.548349
0.8620689655172414,0,0.856576
0.8620689655172414,0.1724137931034483,0.750352
0.8620689655172414,0.3448275862068966,0.675459
0.8620689655172414,0.5172413793103449,0.619283
0.8620689655172414,0.6896551724137931,0.583038
0.8620689655172414,0.8620689655172414,0.573907
0.8620689655172414,1.0344827586206897,0.562114
0.8620689655172414,1.206896551724138,0.548047
0.8620689655172414,1.3793103448275863,0.558742
0.8620689655172414,1.5517241379310345,0.550316
0.8620689655172414,1.7241379310344829,0.560134
0.8620689655172414,1.896551724137931,0.551043
0.8620689655172414,2.0689655172413794,0.5463
0.8620689655172414,2.2413793103448274,0.549906
0.8620689655172414,2.413793103448276,0.542666
0.8620689655172414,2.586206896551724,0.547122
0.8620689655172414,2.7586206896551726,0.549598
0.8620689655172414,2.9310344827586206,0.546617
0.8620689655172414,3.103448275862069,0.557119
0.8620689655172414,3.275862068965517,0.542423
0.8620689655172414,3.4482758620689657,0.552862
0.8620689655172414,3.6206896551724137,0.561159
0.8620689655172414,3.793103448275862,0.550437
0.8620689655172414,3.9655172413793105,0.544274
0.8620689655172414,4.137931034482759,0.55625
0.8620689655172414,4.310344827586206,0.549518
0.8620689655172414,4.482758620689655,0.553326
0.8620689655172414,4.655172413793103,0.557379
0.8620689655172414,4.827586206896552,0.550178
0.8620689655172414,5,0.540201
1.0344827586206897,0,0.884778
1.0344827586206897,0.1724137931034483,0.747487
1.0344827586206897,0.3448275862068966,0.69459
1.0344827586206897,0.5172413793103449,0.629305
1.0344827586206897,0.6896551724137931,0.589104
1.0344827586206897,0.8620689655172414,0.577619
1.0344827586206897,1.0344827586206897,0.56762
1.0344827586206897,1.206896551724138,0.550231
1.0344827586206897,1.3793103448275863,0.551739
1.0344827586206897,1.5517241379310345,0.547554
1.0344827586206897,1.7241379310344829,0.555497
1.0344827586206897,1.896551724137931,0.548836
1.0344827586206897,2.0689655172413794,0.549499
1.0344827586206897,2.2413793103448274,0.547111
1.0344827586206897,2.413793103448276,0.544212
1.0344827586206897,2.586206896551724,0.540205
1.0344827586206897,2.7586206896551726,0.557703
1.0344827586206897,2.9310344827586206,0.55296
1.0344827586206897,3.103448275862069,0.545876
1.0344827586206897,3.275862068965517,0.556637
1.0344827586206897,3.4482758620689657,0.561703
1.0344827586206897,3.6206896551724137,0.550961
1.0344827586206897,3.793103448275862,0.547069
1.0344827586206897,3.9655172413793105,0.549641
1.0344827586206897,4.137931034482759,0.541785
1.0344827586206897,4.310344827586206,0.556966
1.0344827586206897,4.482758620689655,0.553867
1.0344827586206897,4.655172413793103,0.545303
1.0344827586206897,4.827586206896552,0.54327
1.0344827586206897,5,0.552842
1.206896551724138,0,0.899164
1.206896551724138,0.1724137931034483,0.794155
1.206896551724138,0.3448275862068966,0.702164
1.206896551724138,0.5172413793103449,0.634909
1.206896551724138,0.6896551724137931,0.6041
1.206896551724138,0.8620689655172414,0.584405
1.206896551724138,1.0344827586206897,0.573387
1.206896551724138,1.206896551724138,0.563684
1.206896551724138,1.3793103448275863,0.55646
1.206896551724138,1.5517241379310345,0.554417
1.206896551724138,1.7241379310344829,0.550773
1.206896551724138,1.896551724137931,0.5572
1.206896551724138,2.0689655172413794,0.544783
1.206896551724138,2.2413793103448274,0.547372
1.206896551724138,2.413793103448276,0.549271
1.206896551724138,2.586206896551724,0.553569
1.206896551724138,2.7586206896551726,0.548227
1.206896551724138,2.9310344827586206,0.551764
1.206896551724138,3.103448275862069,0.557522
1.206896551724138,3.275862068965517,0.558526
1.206896551724138,3.4482758620689657,0.544382
1.206896551724138,3.6206896551724137,0.545954
1.206896551724138,3.793103448275862,0.554786
1.206896551724138,3.9655172413793105,0.549507
1.206896551724138,4.137931034482759,0.550435
1.206896551724138,4.310344827586206,0.544303
1.206896551724138,4.482758620689655,0.548227
1.206896551724138,4.655172413793103,0.540111
1.206896551724138,4.827586206896552,0.546333
1.206896551724138,5,0.555295
1.3793103448275863,0,0.885436
1.3793103448275863,0.1724137931034483,0.808163
1.3793103448275863,0.3448275862068966,0.719455
1.3793103448275863,0.5172413793103449,0.64932
1.3793103448275863,0.6896551724137931,0.617627
1.3793103448275863,0.8620689655172414,0.573088
1.3793103448275863,1.0344827586206897,0.565385
1.3793103448275863,1.206896551724138,0.568361
1.3793103448275863,1.3793103448275863,0.554904
1.3793103448275863,1.5517241379310345,0.561818
1.3793103448275863,1.7241379310344829,0.564202
1.3793103448275863,1.896551724137931,0.548876
1.3793103448275863,2.0689655172413794,0.539667
1.3793103448275863,2.2413793103448274,0.540311
1.3793103448275863,2.413793103448276,0.546343
1.3793103448275863,2.586206896551724,0.555787
1.3793103448275863,2.7586206896551726,0.548348
1.3793103448275863,2.9310344827586206,0.553236
1.3793103448275863,3.103448275862069,0.557684
1.3793103448275863,3.275862068965517,0.544284
1.3793103448275863,3.4482758620689657,0.542344
1.3793103448275863,3.6206896551724137,0.550592
1.3793103448275863,3.793103448275862,0.544707
1.3793103448275863,3.9655172413793105,0.543933
1.3793103448275863,4.137931034482759,0.546386
1.3793103448275863,4.310344827586206,0.551946
1.3793103448275863,4.482758620689655,0.543156
1.3793103448275863,4.655172413793103,0.541969
1.3793103448275863,4.827586206896552,0.544483
1.3793103448275863,5,0.550899
1.5517241379310345,0,0.890386
1.5517241379310345,0.1724137931034483,0.795429
1.5517241379310345,0.3448275862068966,0.724732
1.5517241379310345,0.5172413793103449,0.664654
1.5517241379310345,0.6896551724137931,0.62779
1.5517241379310345,0.8620689655172414,0.591629
1.5517241379310345,1.0344827586206897,0.576306
1.5517241379310345,1.206896551724138,0.584675
1.5517241379310345,1.3793103448275863,0.564494
1.5517241379310345,1.5517241379310345,0.54486
1.5517241379310345,1.7241379310344829,0.55389
1.5517241379310345,1.896551724137931,0.542486
1.5517241379310345,2.0689655172413794,0.554228
1.5517241379310345,2.2413793103448274,0.551028
1.5517241379310345,2.413793103448276,0.546204
1.5517241379310345,2.586206896551724,0.544277
1.5517241379310345,2.7586206896551726,0.543977
1.5517241379310345,2.9310344827586206,0.554853
1.5517241379310345,3.103448275862069,0.55251
1.5517241379310345,3.275862068965517,0.544214
1.5517241379310345,3.4482758620689657,0.556361
1.5517241379310345,3.6206896551724137,0.551286
1.5517241379310345,3.793103448275862,0.551512
1.5517241379310345,3.9655172413793105,0.554476
1.5517241379310345,4.137931034482759,0.550372
1.5517241379310345,4.310344827586206,0.556725
1.5517241379310345,4.482758620689655,0.545961
1.5517241379310345,4.655172413793103,0.552659
1.5517241379310345,4.827586206896552,0.567783
1.5517241379310345,5,0.546967
1.7241379310344829,0,0.89134
1.7241379310344829,0.1724137931034483,0.796676
1.7241379310344829,0.3448275862068966,0.756721
1.7241379310344829,0.5172413793103449,0.686487
1.7241379310344829,0.6896551724137931,0.646784
1.7241379310344829,0.8620689655172414,0.615951
1.7241379310344829,1.0344827586206897,0.583463
1.7241379310344829,1.206896551724138,0.562037
1.7241379310344829,1.3793103448275863,0.558538
1.7241379310344829,1.5517241379310345,0.567894
1.7241379310344829,1.7241379310344829,0.567997
1.7241379310344829,1.896551724137931,0.549706
1.7241379310344829,2.0689655172413794,0.560527
1.7241379310344829,2.2413793103448274,0.545757
1.7241379310344829,2.413793103448276,0.557808
1.7241379310344829,2.586206896551724,0.555256
1.7241379310344829,2.7586206896551726,0.55052
1.7241379310344829,2.9310344827586206,0.553265
1.7241379310344829,3.103448275862069,0.543536
1.7241379310344829,3.275862068965517,0.543892
1.7241379310344829,3.4482758620689657,0.539706
1.7241379310344829,3.6206896551724137,0.547427
1.7241379310344829,3.793103448275862,0.543171
1.7241379310344829,3.9655172413793105,0.545737
1.7241379310344829,4.137931034482759,0.543253
1.7241379310344829,4.310344827586206,0.552196
1.7241379310344829,4.482758620689655,0.543877
1.7241379310344829,4.655172413793103,0.554568
1.7241379310344829,4.827586206896552,0.564546
1.7241379310344829,5,0.549003
1.896551724137931,0,0.904971
1.896551724137931,0.1724137931034483,0.80365
1.896551724137931,0.3448275862068966,0.756507
1.896551724137931,0.5172413793103449,0.704506
1.896551724137931,0.6896551724137931,0.673541
1.896551724137931,0.8620689655172414,0.614151
1.896551724137931,1.0344827586206897,0.599093
1.896551724137931,1.206896551724138,0.57403
1.896551724137931,1.3793103448275863,0.578597
1.896551724137931,1.5517241379310345,0.566155
1.896551724137931,1.7241379310344829,0.564888
1.896551724137931,1.896551724137931,0.554437
1.896551724137931,2.0689655172413794,0.554296
1.896551724137931,2.2413793103448274,0.551851
1.896551724137931,2.413793103448276,0.548882
1.896551724137931,2.586206896551724,0.549722
1.896551724137931,2.7586206896551726,0.542013
1.896551724137931,2.9310344827586206,0.555404
1.896551724137931,3.103448275862069,0.546347
1.896551724137931,3.275862068965517,0.548671
1.896551724137931,3.4482758620689657,0.553549
1.896551724137931,3.6206896551724137,0.547022
1.896551724137931,3.793103448275862,0.556796
1.896551724137931,3.9655172413793105,0.542898
1.896551724137931,4.137931034482759,0.550647
1.896551724137931,4.310344827586206,0.548045
1.896551724137931,4.482758620689655,0.544723
1.896551724137931,4.655172413793103,0.553319
1.896551724137931,4.827586206896552,0.545786
1.896551724137931,5,0.559774
2.0689655172413794,0,0.89106
2.0689655172413794,0.1724137931034483,0.814295
2.0689655172413794,0.3448275862068966,0.737748
2.0689655172413794,0.5172413793103449,0.723458
2.0689655172413794,0.6896551724137931,0.669699
2.0689655172413794,0.8620689655172414,0.636444
2.0689655172413794,1.0344827586206897,0.597593
2.0689655172413794,1.206896551724138,0.590067
2.0689655172413794,1.3793103448275863,0.572333
2.0689655172413794,1.5517241379310345,0.55876
2.0689655172413794,1.7241379310344829,0.557814
2.0689655172413794,1.896551724137931,0.557742
2.0689655172413794,2.0689655172413794,0.564411
2.0689655172413794,2.2413793103448274,0.559564
2.0689655172413794,2.413793103448276,0.550744
2.0689655172413794,2.586206896551724,0.562375
2.0689655172413794,2.7586206896551726,0.547809
2.0689655172413794,2.9310344827586206,0.546143
2.0689655172413794,3.103448275862069,0.553903
2.0689655172413794,3.275862068965517,0.542903
2.0689655172413794,3.4482758620689657,0.565153
2.0689655172413794,3.6206896551724137,0.545303
2.0689655172413794,3.793103448275862,0.54569
2.0689655172413794,3.9655172413793105,0.556015
2.0689655172413794,4.137931034482759,0.543801
2.0689655172413794,4.310344827586206,0.54936
2.0689655172413794,4.482758620689655,0.541218
2.0689655172413794,4.655172413793103,0.552498
2.0689655172413794,4.827586206896552,0.543608
2.0689655172413794,5,0.54587
2.2413793103448274,0,0.899385
2.2413793103448274,0.1724137931034483,0.792977
2.2413793103448274,0.3448275862068966,0.728576
2.2413793103448274,0.5172413793103449,0.737411
2.2413793103448274,0.6896551724137931,0.677463
2.2413793103448274,0.8620689655172414,0.649685
2.2413793103448274,1.0344827586206897,0.610464
2.2413793103448274,1.206896551724138,0.576723
2.2413793103448274,1.3793103448275863,0.582556
2.2413793103448274,1.5517241379310345,0.564664
2.2413793103448274,1.7241379310344829,0.564397
2.2413793103448274,1.896551724137931,0.554389
2.2413793103448274,2.0689655172413794,0.552009
2.2413793103448274,2.2413793103448274,0.557081
2.2413793103448274,2.413793103448276,0.553877
2.2413793103448274,2.586206896551724,0.551545
2.2413793103448274,2.7586206896551726,0.558643
2.2413793103448274,2.9310344827586206,0.547046
2.2413793103448274,3.103448275862069,0.543794
2.2413793103448274,3.275862068965517,0.546419
2.2413793103448274,3.4482758620689657,0.542625
2.2413793103448274,3.6206896551724137,0.552134
2.2413793103448274,3.793103448275862,0.547776
2.2413793103448274,3.9655172413793105,0.551646
2.2413793103448274,4.137931034482759,0.552903
2.2413793103448274,4.310344827586206,0.554017
2.2413793103448274,4.482758620689655,0.550234
2.2413793103448274,4.655172413793103,0.560122
2.2413793103448274,4.827586206896552,0.550714
2.2413793103448274,5,0.573576
2.413793103448276,0,0.889173
2.413793103448276,0.1724137931034483,0.812563
2.413793103448276,0.3448275862068966,0.769322
2.413793103448276,0.5172413793103449,0.724884
2.413793103448276,0.6896551724137931,0.686201
2.413793103448276,0.8620689655172414,0.660973
2.413793103448276,1.0344827586206897,0.621913
2.413793103448276,1.206896551724138,0.579608
2.413793103448276,1.3793103448275863,0.572966
2.413793103448276,1.5517241379310345,0.585955
2.413793103448276,1.7241379310344829,0.577726
2.413793103448276,1.896551724137931,0.558217
2.413793103448276,2.0689655172413794,0.552166
2.413793103448276,2.2413793103448274,0.545874
2.413793103448276,2.413793103448276,0.552397
2.413793103448276,2.586206896551724,0.558708
2.413793103448276,2.7586206896551726,0.54028
2.413793103448276,2.9310344827586206,0.557819
2.413793103448276,3.103448275862069,0.55104
2.413793103448276,3.275862068965517,0.552755
2.413793103448276,3.4482758620689657,0.551208
2.413793103448276,3.6206896551724137,0.555996
2.413793103448276,3.793103448275862,0.549439
2.413793103448276,3.9655172413793105,0.561218
2.413793103448276,4.137931034482759,0.541308
2.413793103448276,4.310344827586206,0.538045
2.413793103448276,4.482758620689655,0.54657
2.413793103448276,4.655172413793103,0.541638
2.413793103448276,4.827586206896552,0.5468
2.413793103448276,5,0.552206
2.586206896551724,0,0.902045
2.586206896551724,0.1724137931034483,0.833995
2.586206896551724,0.3448275862068966,0.763358
2.586206896551724,0.5172413793103449,0.733022
2.586206896551724,0.6896551724137931,0.681046
2.586206896551724,0.8620689655172414,0.665189
2.586206896551724,1.0344827586206897,0.62681
2.586206896551724,1.206896551724138,0.601219
2.586206896551724,1.3793103448275863,0.592385
2.586206896551724,1.5517241379310345,0.585599
2.586206896551724,1.7241379310344829,0.568066
2.586206896551724,1.896551724137931,0.571932
2.586206896551724,2.0689655172413794,0.558897
2.586206896551724,2.2413793103448274,0.5532
2.586206896551724,2.413793103448276,0.556193
2.586206896551724,2.586206896551724,0.551188
2.586206896551724,2.7586206896551726,0.558733
2.586206896551724,2.9310344827586206,0.548692
2.586206896551724,3.103448275862069,0.544262
2.586206896551724,3.275862068965517,0.55166
2.586206896551724,3.4482758620689657,0.546636
2.586206896551724,3.6206896551724137,0.557029
2.586206896551724,3.793103448275862,0.546889
2.586206896551724,3.9655172413793105,0.550148
2.586206896551724,4.137931034482759,0.551032
2.586206896551724,4.310344827586206,0.56057
2.586206896551724,4.482758620689655,0.553089
2.586206896551724,4.655172413793103,0.543838
2.586206896551724,4.827586206896552,0.560638
2.586206896551724,5,0.548754
2.7586206896551726,0,0.882305
2.7586206896551726,0.1724137931034483,0.804314
2.7586206896551726,0.3448275862068966,0.755788
2.7586206896551726,0.5172413793103449,0.748835
2.7586206896551726,0.6896551724137931,0.688257
2.7586206896551726,0.8620689655172414,0.678527
2.7586206896551726,1.0344827586206897,0.653015
2.7586206896551726,1.206896551724138,0.624179
2.7586206896551726,1.3793103448275863,0.584628
2.7586206896551726,1.5517241379310345,0.591529
2.7586206896551726,1.7241379310344829,0.591586
2.7586206896551726,1.896551724137931,0.569878
2.7586206896551726,2.0689655172413794,0.56147
2.7586206896551726,2.2413793103448274,0.550792
2.7586206896551726,2.413793103448276,0.551458
2.7586206896551726,2.586206896551724,0.56477
2.7586206896551726,2.7586206896551726,0.549365
2.7586206896551726,2.9310344827586206,0.557496
2.7586206896551726,3.103448275862069,0.545423
2.7586206896551726,3.275862068965517,0.545329
2.7586206896551726,3.4482758620689657,0.552343
2.7586206896551726,3.6206896551724137,0.548482
2.7586206896551726,3.793103448275862,0.542033
2.7586206896551726,3.9655172413793105,0.550653
2.7586206896551726,4.137931034482759,0.557667
2.7586206896551726,4.310344827586206,0.548141
2.7586206896551726,4.482758620689655,0.555155
2.7586206896551726,4.655172413793103,0.551832
2.7586206896551726,4.827586206896552,0.549785
2.7586206896551726,5,0.560535
2.9310344827586206,0,0.892206
2.9310344827586206,0.1724137931034483,0.796972
2.9310344827586206,0.3448275862068966,0.779385
2.9310344827586206,0.5172413793103449,0.741453
2.9310344827586206,0.6896551724137931,0.701093
2.9310344827586206,0.8620689655172414,0.669409
2.9310344827586206,1.0344827586206897,0.653701
2.9310344827586206,1.206896551724138,0.621924
2.9310344827586206,1.3793103448275863,0.599615
2.9310344827586206,1.5517241379310345,0.58082
2.9310344827586206,1.7241379310344829,0.576187
2.9310344827586206,1.896551724137931,0.57304
2.9310344827586206,2.0689655172413794,0.575747
2.9310344827586206,2.2413793103448274,0.552074
2.9310344827586206,2.413793103448276,0.554323
2.9310344827586206,2.586206896551724,0.557584
2.9310344827586206,2.7586206896551726,0.547015
2.9310344827586206,2.9310344827586206,0.557599
2.9310344827586206,3.103448275862069,0.558608
2.9310344827586206,3.275862068965517,0.564352
2.9310344827586206,3.4482758620689657,0.554298
2.9310344827586206,3.6206896551724137,0.547474
2.9310344827586206,3.793103448275862,0.5539
2.9310344827586206,3.9655172413793105,0.548553
2.9310344827586206,4.137931034482759,0.553713
2.9310344827586206,4.310344827586206,0.551348
2.9310344827586206,4.482758620689655,0.552976
2.9310344827586206,4.655172413793103,0.549522
2.9310344827586206,4.827586206896552,0.549577
2.9310344827586206,5,0.544068
3.103448275862069,0,0.908152
3.103448275862069,0.1724137931034483,0.807431
3.103448275862069,0.3448275862068966,0.740831
3.103448275862069,0.5172413793103449,0.757347
3.103448275862069,0.6896551724137931,0.714964
3.103448275862069,0.8620689655172414,0.685106
3.103448275862069,1.0344827586206897,0.638231
3.103448275862069,1.206896551724138,0.610077
3.103448275862069,1.3793103448275863,0.599041
3.103448275862069,1.5517241379310345,0.596556
3.103448275862069,1.7241379310344829,0.57839
3.103448275862069,1.896551724137931,0.567631
3.103448275862069,2.0689655172413794,0.575584
3.103448275862069,2.2413793103448274,0.559307
3.103448275862069,2.413793103448276,0.564041
3.103448275862069,2.586206896551724,0.559382
3.103448275862069,2.7586206896551726,0.548117
3.103448275862069,2.9310344827586206,0.546326
3.103448275862069,3.103448275862069,0.548373
3.103448275862069,3.275862068965517,0.556616
3.103448275862069,3.4482758620689657,0.546986
3.103448275862069,3.6206896551724137,0.544795
3.103448275862069,3.793103448275862,0.550465
3.103448275862069,3.9655172413793105,0.547585
3.103448275862069,4.137931034482759,0.545364
3.103448275862069,4.310344827586206,0.544487
3.103448275862069,4.482758620689655,0.555412
3.103448275862069,4.655172413793103,0.544089
3.103448275862069,4.827586206896552,0.550355
3.103448275862069,5,0.540072
3.275862068965517,0,0.878139
3.275862068965517,0.1724137931034483,0.81543
3.275862068965517,0.3448275862068966,0.754836
3.275862068965517,0.5172413793103449,0.745776
3.275862068965517,0.6896551724137931,0.727726
3.275862068965517,0.8620689655172414,0.699257
3.275862068965517,1.0344827586206897,0.646283
3.275862068965517,1.206896551724138,0.61447
3.275862068965517,1.3793103448275863,0.617946
3.275862068965517,1.5517241379310345,0.587841
3.275862068965517,1.7241379310344829,0.590194
3.275862068965517,1.896551724137931,0.587966
3.275862068965517,2.0689655172413794,0.568172
3.275862068965517,2.2413793103448274,0.562299
3.275862068965517,2.413793103448276,0.558251
3.275862068965517,2.586206896551724,0.552321
3.275862068965517,2.7586206896551726,0.553589
3.275862068965517,2.9310344827586206,0.54351
3.275862068965517,3.103448275862069,0.554721
3.275862068965517,3.275862068965517,0.554605
3.275862068965517,3.4482758620689657,0.554618
3.275862068965517,3.6206896551724137,0.54661
3.275862068965517,3.793103448275862,0.549622
3.275862068965517,3.9655172413793105,0.549811
3.275862068965517,4.137931034482759,0.547595
3.275862068965517,4.310344827586206,0.552171
3.275862068965517,4.482758620689655,0.550942
3.275862068965517,4.655172413793103,0.552844
3.275862068965517,4.827586206896552,0.557017
3.275862068965517,5,0.553691
3.4482758620689657,0,0.879043
3.4482758620689657,0.1724137931034483,0.78922
3.4482758620689657,0.3448275862068966,0.760238
3.4482758620689657,0.5172413793103449,0.723256
3.4482758620689657,0.6896551724137931,0.715721
3.4482758620689657,0.8620689655172414,0.701904
3.4482758620689657,1.0344827586206897,0.648806
3.4482758620689657,1.206896551724138,0.627167
3.4482758620689657,1.3793103448275863,0.606071
3.4482758620689657,1.5517241379310345,0.613198
3.4482758620689657,1.7241379310344829,0.60507
3.4482758620689657,1.896551724137931,0.566382
3.4482758620689657,2.0689655172413794,0.585652
3.4482758620689657,2.2413793103448274,0.551474
3.4482758620689657,2.413793103448276,0.577779
3.4482758620689657,2.586206896551724,0.554952
3.4482758620689657,2.7586206896551726,0.560968
3.4482758620689657,2.9310344827586206,0.552146
3.4482758620689657,3.103448275862069,0.549883
3.4482758620689657,3.275862068965517,0.55841
3.4482758620689657,3.4482758620689657,0.564392
3.4482758620689657,3.6206896551724137,0.554944
3.4482758620689657,3.793103448275862,0.547654
3.4482758620689657,3.9655172413793105,0.545834
3.4482758620689657,4.137931034482759,0.545395
3.4482758620689657,4.310344827586206,0.544474
3.4482758620689657,4.482758620689655,0.555709
3.4482758620689657,4.655172413793103,0.54997
3.4482758620689657,4.827586206896552,0.54604
3.4482758620689657,5,0.548498
3.6206896551724137,0,0.882308
3.6206896551724137,0.1724137931034483,0.819167
3.6206896551724137,0.3448275862068966,0.773331
3.6206896551724137,0.5172413793103449,0.731235
3.6206896551724137,0.6896551724137931,0.75376
3.6206896551724137,0.8620689655172414,0.702814
3.6206896551724137,1.0344827586206897,0.663044
3.6206896551724137,1.206896551724138,0.622177
3.6206896551724137,1.3793103448275863,0.611028
3.6206896551724137,1.5517241379310345,0.596632
3.6206896551724137,1.7241379310344829,0.599331
3.6206896551724137,1.896551724137931,0.579614
3.6206896551724137,2.0689655172413794,0.574896
3.6206896551724137,2.2413793103448274,0.570375
3.6206896551724137,2.413793103448276,0.555567
3.6206896551724137,2.586206896551724,0.570636
